Parameter name,Repetitions,Time unit
tabu_list_size,10,millisecond
Instance size,Parameter,Time,Optimal solution,Best algorithm solution,Mean algorithm solution
100,77,574.569,36230,64141,64141
100,79,556.311,36230,64141,64141
100,81,547.548,36230,64141,64141
100,83,548.334,36230,64141,64141
100,85,551.727,36230,64141,64141
100,87,557.014,36230,64141,64141
100,89,557.615,36230,64141,64141
100,91,549.98,36230,64141,64141
100,93,558.667,36230,64141,64141
100,95,553.623,36230,64141,64141
100,97,542.399,36230,64141,64141
100,99,567.685,36230,64141,64141
